0.436380548424600 0.263619451575401 0.024767532088507 0                         
0.400000000000000 0.274164859350275 0.021194430637390 0                         
0.471522200906258 0.228477799093742 0.038907775766780 0                         
0.438312818610092 0.233640251586151 0.030688819911611 0                         
0.400000000000000 0.248550135011360 0.024767532088507 0                         
0.473359560933833 0.199029226636969 0.049354278420582 0                         
0.438707536204339 0.206551741129436 0.038907775766780 0                         
0.400000000000000 0.223374362779817 0.030688819911611 0                         
0.473700502802830 0.172346984602126 0.061939201995708 0                         
0.438567403554315 0.181301737009290 0.049354278420582 0                         
0.400000000000000 0.198852333467597 0.038907775766780 0                         
0.473212543419115 0.147972587092727 0.076555176361533 0                         
0.438150187518008 0.157621561864514 0.061939201995708 0                         
0.400000000000000 0.175193260382569 0.049354278420582 0                         
0.472187405158421 0.125724187434020 0.093077503178215 0                         
0.437547670194030 0.135492908200969 0.076555176361533 0                         
0.400000000000000 0.152598994394340 0.061939201995708 0                         
0.470771662020292 0.105556456661973 0.111365219778964 0                         
0.436800820016764 0.114989784187109 0.093077503178215 0                         
0.400000000000000 0.131262301813808 0.076555176361533 0                         
0.498894029498192 0.083452281295667 0.152598994394340 0                         
0.469048247809399 0.087491344446215 0.131262301813808 0                         
0.435931714491394 0.096221120857263 0.111365219778964 0                         
0.400000000000000 0.111365219778964 0.093077503178215 0                         
0.495917965041636 0.068433547921254 0.175193260382569 0                         
0.467069477305460 0.071582337021822 0.152598994394340 0                         
0.434954471451892 0.079306152925949 0.131262301813808 0                         
0.400000000000000 0.093077503178215 0.111365219778964 0                         
0.492584578681905 0.055874529503077 0.198852333467597 0                         
0.464871886318217 0.057894824277581 0.175193260382569 0                         
0.433879583967190 0.064362317664066 0.152598994394340 0                         
0.400000000000000 0.076555176361533 0.131262301813808 0                         
0.488947843933632 0.045801666448895 0.223374362779817 0                         
0.462483459082689 0.046494641287187 0.198852333467597 0                         
0.432715831634009 0.051498587314756 0.175193260382569 0                         
0.400000000000000 0.061939201995708 0.152598994394340 0                         
